POLITICAL_UNIT,NAME,WGMS_ID,YEAR,SURVEY_DATE,HIGHEST_ELEVATION,MEDIAN_ELEVATION,LOWEST_ELEVATION,ELEVATION_UNC,LENGTH,LENGTH_UNC,AREA,AREA_UNC,SURVEY_PLATFORM_METHOD,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
CH,BRUNEGG,384,1981,19819999,,,2454.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,BRUNEGG,384,1982,19829999,,,2454.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,BRUNEGG,384,1983,19839999,,,2452.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,BRUNEGG,384,1984,19849999,,,2443.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,BRUNEGG,384,1985,19859999,,,2453.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,BRUNEGG,384,1986,19869999,,,2452.0,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,BRUNEGG,384,1987,19879999,,,2452.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,BRUNEGG,384,1988,19889999,,,2452.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,BRUNEGG,384,1989,19899999,,,2452.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,BRUNEGG,384,1990,19909999,,,2450.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,BRUNEGG,384,1991,19910918,,,2451.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,BRUNEGG,384,1992,19921002,,,2451.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,BRUNEGG,384,1993,19930918,,,2451.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,BRUNEGG,384,1994,19940926,,,2452.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,BRUNEGG,384,1996,19961002,,,2460.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BRUNEGG,384,1997,19971004,,,2462.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BRUNEGG,384,1998,19980918,,,2468.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BRUNEGG,384,1999,19990924,,,2468.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,BRUNEGG,384,2001,20011005,,,2468.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BRUNEGG,384,2002,20020907,,,2468.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BRUNEGG,384,2003,20030920,,,2500.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BRUNEGG,384,2004,20040919,,,2500.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BRUNEGG,384,2005,20050925,,,2500.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BRUNEGG,384,2011,20119999,3791.0,3165.0,2624.0,,4.7199998,,5.5250001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,BRUNNENFIRN-E,4883,2010,20109999,3146.0,3036.0,2836.0,,0.66000003,,0.22400001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,BRUNNENFIRN-S,4924,2010,20109999,3167.0,2822.0,2600.0,,0.92000002,,0.27900001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,BRUNNENFIRN-W,4882,2010,20109999,3210.0,2980.0,2667.0,,1.27,,0.713,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,BRUNNENHORN-N,5153,2011,20119999,2678.0,2638.0,2601.0,,0.11,,0.0080000004,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,BRUNNI,427,1973,19739999,3295.0,2760.0,2335.0,,2.9000001,,2.99,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,BRUNNI,427,1975,19759999,3300.0,2760.0,2340.0,,2.9000001,,2.99,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,BRUNNI,427,1976,19769999,,,2310.0,5.0,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,BRUNNI,427,1977,19779999,,,2310.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,BRUNNI,427,1978,19789999,,,2310.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,BRUNNI,427,1979,19799999,,,2310.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,BRUNNI,427,1980,19809999,,,2311.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,BRUNNI,427,2003,20030919,,,2560.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,BRUNNI,427,2010,20109999,3275.0,2726.0,2564.0,,3.52,,2.3099999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,BUETLASSE-NW,5162,2011,20119999,3088.0,3024.0,2963.0,,0.22,,0.026000001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,BUETLASSE-SE,5160,2011,20119999,3022.0,2879.0,2684.0,,0.44,,0.07,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CALDERAS,403,1971,19719999,3360.0,,,,,,,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,CALDERAS,403,1973,19739999,,3070.0,,,2.0,,1.29,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,CALDERAS,403,1975,19759999,3360.0,3070.0,2700.0,,2.0,,1.2,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CALDERAS,403,1977,19779999,,,2700.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CALDERAS,403,1978,19789999,,,2710.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CALDERAS,403,1980,19809999,,,2710.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CALDERAS,403,1981,19819999,,,2710.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CALDERAS,403,1982,19829999,,,2720.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CALDERAS,403,1983,19839999,,,2720.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CALDERAS,403,1984,19849999,,,2720.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CALDERAS,403,1985,19859999,,,2720.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CALDERAS,403,1986,19869999,,,2720.0,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CALDERAS,403,1987,19879999,,,2720.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CALDERAS,403,1988,19889999,,,2720.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CALDERAS,403,1989,19899999,,,2725.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CALDERAS,403,1990,19909999,,,2730.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CALDERAS,403,1991,19911001,,,2731.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CALDERAS,403,1992,19921006,,,2731.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CALDERAS,403,1993,19930826,,,2732.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CALDERAS,403,1994,19940823,,,2732.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CALDERAS,403,1996,19960821,,,2734.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CALDERAS,403,1997,19970825,,,2735.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CALDERAS,403,1998,19981005,,,2738.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CALDERAS,403,1999,19990916,,,2740.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CALDERAS,403,2000,20000830,,,2743.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CALDERAS,403,2001,20010827,,,2743.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CALDERAS,403,2002,20020826,,,2744.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CALDERAS,403,2003,20030826,,,2723.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CALDERAS,403,2004,20040823,,,2734.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CALDERAS,403,2005,20050915,,,2745.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CALDERAS,403,2009,20099999,3260.0,3085.0,2773.0,,1.16,,0.66900003,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CALMUT-I,4742,2010,20109999,3106.0,2984.0,2874.0,,0.37,,0.071999997,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CALMUT-II,4746,2010,20109999,2905.0,2785.0,2739.0,,0.31,,0.0099999998,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAMADRA VADREC DI,5749,2010,20109999,3141.0,3076.0,2971.0,,0.46000001,,0.131,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAMBRENA,399,1973,19739999,3500.0,2960.0,,,2.5,,1.72,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAMBRENA,399,1975,19759999,3500.0,2960.0,2490.0,,2.5,,1.72,,,,,PSFG (1977): FoG 1970-1975 (Vol. III).,
CH,CAMBRENA,399,1977,19779999,,,2490.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CAMBRENA,399,1978,19789999,,,2490.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CAMBRENA,399,1979,19799999,,,2485.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CAMBRENA,399,1980,19809999,,,2520.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CAMBRENA,399,1982,19829999,,,2520.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAMBRENA,399,1983,19839999,,,2519.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAMBRENA,399,1985,19859999,,,2518.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAMBRENA,399,1986,19869999,,,2518.0,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAMBRENA,399,1988,19889999,,,2519.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAMBRENA,399,1989,19899999,,,2520.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAMBRENA,399,1990,19909999,,,2520.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAMBRENA,399,1991,19911004,,,2520.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAMBRENA,399,1992,19920916,,,2520.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAMBRENA,399,1994,19940912,,,2520.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAMBRENA,399,1995,19950909,,,2480.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAMBRENA,399,1997,19970801,,,2480.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CAMBRENA,399,1998,19980928,,,2481.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CAMBRENA,399,1999,19990903,,,2482.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CAMBRENA,399,2001,20010913,,,2518.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAMBRENA,399,2002,20020915,,,2510.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAMBRENA,399,2003,20030820,,,2510.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAMBRENA,399,2004,20041103,,,2520.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAMBRENA,399,2005,20050811,,,2520.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAMBRENA,399,2009,20099999,3252.0,2974.0,2493.0,,2.03,,1.266,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAMBRENA-E (PART OF C93/09),5785,2009,20099999,2782.0,2757.0,2734.0,,0.12,,0.0070000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CANAL-I,4688,2009,20099999,2780.0,2706.0,2627.0,,0.36000001,,0.103,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CANAL-II,4689,2009,20099999,2815.0,2737.0,2626.0,,0.37,,0.098999999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CANTON VADRET DA,5783,2009,20099999,3146.0,3074.0,3017.0,,0.16,,0.013,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CANTUN VADREC DAL,5773,2009,20099999,3119.0,2821.0,2594.0,,1.48,,0.78799999,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CASATSCHA GLATSCHER DA,4716,2010,20109999,2986.0,2840.0,2724.0,,0.83999997,,0.21600001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CASLETTO VADRECC DI,5755,2009,20099999,3099.0,2966.0,2899.0,,0.2,,0.023,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CASSINELL,4697,2010,20109999,3001.0,2954.0,2909.0,,0.16,,0.013,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CASTEL N VADREC DAL,5775,2009,20099999,3275.0,2957.0,2556.0,,1.84,,1.298,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CASTEL SUD VADREC DAL,5776,2009,20099999,3130.0,2948.0,2801.0,,0.79000002,,0.27000001,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAVAGNOLI,464,1961,19619999,2880.0,,,,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAVAGNOLI,464,1973,19739999,,2720.0,,,2.3,,1.3200001,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAVAGNOLI,464,1976,19769999,,,2560.0,5.0,,,,,,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAVAGNOLI,464,1979,19799999,,,2550.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CAVAGNOLI,464,1980,19809999,,,2560.0,,,,,,,,,PSFG (1985): FoG 1975-1980 (Vol. IV).,
CH,CAVAGNOLI,464,1981,19819999,,,2560.0,,,,,,tG,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAVAGNOLI,464,1982,19829999,,,2560.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAVAGNOLI,464,1983,19839999,,,2560.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAVAGNOLI,464,1984,19849999,,,2560.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAVAGNOLI,464,1985,19859999,,,2560.0,,,,,,,,,WGMS (1988): FoG 1980-1985 (Vol. V).,
CH,CAVAGNOLI,464,1986,19869999,,,2560.0,,,,,,tG,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAVAGNOLI,464,1987,19879999,,,2560.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAVAGNOLI,464,1988,19889999,,,2560.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAVAGNOLI,464,1989,19899999,,,2560.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAVAGNOLI,464,1990,19909999,,,2580.0,,,,,,,,,WGMS (1993): FoG 1985-1990 (Vol. VI).,
CH,CAVAGNOLI,464,1991,19910911,,,2590.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAVAGNOLI,464,1992,19920917,,,2590.0,,,,,,tG,,,WGMS (1998): FoG 1990-1995 (Vol. VII).,
CH,CAVAGNOLI,464,1996,19960910,,,2600.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CAVAGNOLI,464,1997,19970916,,,2600.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CAVAGNOLI,464,1998,19980924,,,2610.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CAVAGNOLI,464,1999,19991006,,,2540.0,,,,,,,,,WGMS (2005): FoG 1995-2000 (Vol. VIII).,
CH,CAVAGNOLI,464,2001,20010828,,,2530.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAVAGNOLI,464,2002,20020918,,,2521.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAVAGNOLI,464,2003,20030925,,,2522.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAVAGNOLI,464,2004,20040908,,,2522.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAVAGNOLI,464,2005,20050914,,,2522.0,,,,,,tG,Andreas Bauder,VAW/scnat,WGMS (2008): FoG 2000-2005 (Vol. IX).,
CH,CAVAGNOLI,464,2009,20099999,2810.0,2714.0,2542.0,,1.17,,0.428,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAVARDIRAS-I,4753,2010,20109999,2859.0,2571.0,2529.0,,0.36000001,,0.056000002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAVARDIRAS-II,4752,2010,20109999,2780.0,2731.0,2673.0,,0.14,,0.013,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAVISTRAU,4773,2010,20109999,3176.0,2965.0,2603.0,,0.69,,0.271,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAVREIN GLATSCHER DA,4757,2010,20109999,2849.0,2716.0,2573.0,,0.98000002,,0.41,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAVREIN-W,4756,2010,20109999,3057.0,2712.0,2551.0,,0.61000001,,0.148,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CAVUORGA DA VUORZ,4777,2010,20109999,2800.0,2734.0,2684.0,,0.36000001,,0.024,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CCHILBIRITZEN,5849,2009,20099999,2814.0,2770.0,2732.0,,0.16,,0.013,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CENGAL VADREC DAL,5779,2009,20099999,2574.0,2289.0,2052.0,,0.97000003,,0.25,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
CH,CHALAUS VADRET DA,5864,2008,20089999,3037.0,2940.0,2717.0,,1.3,,0.60500002,,aC,Fischer et al.,"Department of Geosciences, University of Fribourg, 1700 Fribourg, Switzerland","Fischer et al. (2014); Arctic, Antarctic and Alpine Research, 46(4), pp.933-945",Survey method: photogrammetry & LiDAR.
